公車名稱,方向,車站名稱
576,去程,檳榔路
576,去程,碧潭橋頭
576,去程,溪頭
576,去程,大坪頂
576,去程,頂城
576,去程,胡璉故居紀念館
576,去程,下城社區
576,去程,安華路口
576,去程,光華新村(安康路)
576,去程,雅美
576,去程,安康高中
576,去程,桃李春風
576,去程,安民街218號
576,去程,別墅天廈
576,去程,祝你幸福
576,去程,陽光運動公園(新店花市)
576,去程,永平里
576,去程,輕軌新和國小站(水工大樓)
576,去程,新和國小(新和街)
576,去程,名揚社區
576,去程,天山公園
577,去程,板橋後站
577,去程,干城路口
577,去程,廣福公園
577,去程,五權公園
577,去程,壽德街口
577,去程,華安街口
577,去程,自強國小
577,去程,國光派出所
577,去程,莒光路
577,去程,莒光德光路口
577,去程,國泰街口
577,去程,電信訓練所
577,去程,民族區運路口
577,去程,新北市政府(新府路)
577,去程,新北板橋公車站(新府路)
577,去程,萬坪公園
577,去程,捷運府中站(府中路)
577,回程,萬坪公園
577,回程,新北板橋公車站(新府路)
577,回程,新北市政府(新府路)
577,回程,民族區運路口
577,回程,電信訓練所
577,回程,國泰街口
577,回程,莒光路口
577,回程,莒光路
577,回程,中和農會民享分部
577,回程,自強國小
577,回程,華安街口
577,回程,壽德街口
577,回程,五權公園
577,回程,廣福公園
577,回程,干城路口
577,回程,板橋後站
578,去程,泰山公有市場
578,去程,台1線高架(虛擬站不停靠)
578,去程,聯合醫院中興院區
578,去程,臺北車站(鄭州)
578,回程,臺北車站(忠孝)
578,回程,台1線高架(虛擬站不停靠)
578,回程,泰山公有市場一
579,去程,明志國小
579,去程,台1線高架(虛擬站不停靠)
579,去程,聯合醫院中興院區
579,去程,臺北車站(鄭州)
579,回程,臺北車站(忠孝)
579,回程,台1線高架(虛擬站不停靠)
579,回程,輔大醫院(貴子路)
579,回程,貴子路口
579,回程,明志國小
580,去程,德音國小
580,去程,明德路口
580,去程,貿商國宅
580,去程,登林路
580,去程,助順將軍廟
580,去程,老人公寓
580,去程,自強路口
580,去程,明日世界
580,去程,憲兵學校
580,去程,蓬萊坑
580,去程,五股國小
580,去程,五股服務社
580,去程,洲仔橋
580,去程,成泰路三段
580,去程,坑口
580,去程,洲仔
580,去程,成功里
580,去程,西雲寺
580,去程,五府千歲
580,去程,成州國小
580,去程,成州市場
580,去程,忠義橋
580,去程,天乙路
580,去程,成德分部
580,去程,新興公寓
580,去程,成德公園
580,去程,成泰路口
580,去程,獅仔頭
580,去程,外獅頭
580,去程,關渡大橋一
580,去程,許厝
580,去程,捷運竹圍站
580,去程,馬偕醫院
580,回程,馬偕醫院
580,回程,捷運竹圍站
580,回程,許厝
580,回程,關渡大橋一
580,回程,外獅頭
580,回程,獅仔頭
580,回程,成泰路口
580,回程,成德公園
580,回程,新興公寓
580,回程,成德分部
580,回程,天乙路
580,回程,忠義橋
580,回程,成州市場
580,回程,成州國小
580,回程,五府千歲
580,回程,西雲寺
580,回程,成功里
580,回程,洲仔
580,回程,坑口
580,回程,成泰路三段
580,回程,洲仔橋
580,回程,五股服務社
580,回程,五股國小
580,回程,蓬萊坑
580,回程,憲兵學校
580,回程,明日世界
580,回程,自強路口
580,回程,老人公寓
580,回程,助順將軍廟
580,回程,登林路
580,回程,貿商國宅
580,回程,明德路口
580,回程,德音國小
581,去程,五林路口
581,去程,五龍里
581,去程,活動中心
581,去程,茶場
581,去程,集會所
581,去程,張厝
581,去程,隆德橋
581,去程,冷水坑
581,去程,五股站
581,去程,陸光國宅一
581,去程,陸光國宅
581,去程,五福社區
581,去程,道義橋
581,去程,五福路
581,去程,五福路圓環
581,去程,五福路
581,去程,道義橋
581,去程,社區活動中心
581,去程,永豐商業銀行
581,去程,立體停車場(五股公有市場)
581,去程,中興路三段
581,去程,親水公園
581,去程,更寮
581,去程,敏雄商行
581,去程,中興路二段
581,去程,鴨母港
581,去程,和泰新村
581,去程,大同新村
581,去程,永安里
581,去程,和平路口
581,去程,蘆洲監理站(中正路)
581,去程,蘆洲國小
581,去程,中原公寓
581,去程,空中大學(中正路)
581,去程,王爺廟口
581,去程,蘆洲總站
581,去程,捷運蘆洲站
581,去程,灰瑤
581,去程,新興公寓
581,去程,成德分部
581,去程,天乙路
581,去程,忠義橋
581,去程,成州市場
581,去程,成州國小
581,去程,五府千歲
581,去程,西雲寺
581,去程,成功里
581,去程,洲仔
581,去程,新五路二段(新城)
581,去程,芳洲一路
581,去程,新五路芳洲路口
581,去程,立體停車場(五股公有市場)
581,去程,洲仔橋
581,去程,成泰路三段
581,去程,巡守隊
581,去程,小公園口
581,去程,御史路
581,回程,御史路
581,回程,小公園口
581,回程,巡守隊
581,回程,坑口
581,回程,成泰路三段
581,回程,洲仔橋
581,回程,五股服務社
581,回程,五股區公所(五股公有市場)
581,回程,新五路芳洲路口
581,回程,芳洲一路
581,回程,新五路二段(新城)
581,回程,洲仔
581,回程,成功里
581,回程,西雲寺
581,回程,五府千歲
581,回程,成州國小
581,回程,成州市場
581,回程,忠義橋
581,回程,天乙路
581,回程,成德分部
581,回程,新興公寓
581,回程,灰瑤
581,回程,捷運蘆洲站
581,回程,蘆洲總站
581,回程,王爺廟口
581,回程,空中大學(中正路)
581,回程,中原公寓
581,回程,蘆洲國小
581,回程,蘆洲監理站
581,回程,和平路口
581,回程,永安里
581,回程,大同新村
581,回程,和泰新村
581,回程,鴨母港
581,回程,中興路二段
581,回程,敏雄商行
581,回程,更寮
581,回程,親水公園
581,回程,中興路三段
581,回程,立體停車場(五股公有市場)
581,回程,永豐商業銀行
581,回程,社區活動中心
581,回程,道義橋
581,回程,五福路
581,回程,五福路圓環
581,回程,五福路
581,回程,道義橋
581,回程,五福社區
581,回程,陸光國宅
581,回程,陸光國宅一
581,回程,五股站
581,回程,冷水坑
581,回程,隆德橋
581,回程,張厝
581,回程,集會所
581,回程,茶場
581,回程,活動中心
581,回程,五龍里
581,回程,五林路口
582,去程,立體停車場(五股公有市場)
582,去程,台1線高架(虛擬站不停靠)
582,去程,聯合醫院中興院區
582,去程,臺北車站(鄭州)
582,回程,臺北車站(忠孝)
582,回程,台1線高架(虛擬站不停靠)
582,回程,立體停車場(五股公有市場)
582經洲子洋,去程,立體停車場(五股公有市場)
582經洲子洋,去程,新五路芳洲路口
582經洲子洋,去程,芳洲一路
582經洲子洋,去程,賀聖宮
582經洲子洋,去程,新城
582經洲子洋,去程,新城八路
582經洲子洋,去程,成功里
582經洲子洋,去程,洲仔
582經洲子洋,去程,新五路二段(新城)
582經洲子洋,去程,芳洲一路
582經洲子洋,去程,新五路芳洲路口
582經洲子洋,去程,台1線高架(虛擬站不停靠)
582經洲子洋,去程,聯合醫院中興院區
582經洲子洋,去程,臺北車站(鄭州)
582經洲子洋,回程,臺北車站(忠孝)
582經洲子洋,回程,台1線高架(虛擬站不停靠)
582經洲子洋,回程,新五路芳洲路口
582經洲子洋,回程,芳洲一路
582經洲子洋,回程,新五路二段(新城)
582經洲子洋,回程,洲仔
582經洲子洋,回程,成功里
582經洲子洋,回程,新城八路
582經洲子洋,回程,新城
582經洲子洋,回程,賀聖宮
582經洲子洋,回程,芳洲一路
582經洲子洋,回程,新五路芳洲路口
582經洲子洋,回程,立體停車場(五股公有市場)
582經工業區,去程,立體停車場(五股公有市場)
582經工業區,去程,工商展覽中心
582經工業區,去程,世翔
582經工業區,去程,政錩汽車
582經工業區,去程,標準廠房
582經工業區,去程,管理中心
582經工業區,去程,捷運新北產業園區站
582經工業區,去程,聯合醫院中興院區
582經工業區,去程,臺北車站(鄭州)
582經工業區,回程,臺北車站(忠孝)
582經工業區,回程,捷運新北產業園區站
582經工業區,回程,五工福慧路口
582經工業區,回程,管理中心
582經工業區,回程,標準廠房
582經工業區,回程,政錩汽車
582經工業區,回程,世翔
582經工業區,回程,工商展覽中心
582經工業區,回程,立體停車場(五股公有市場)
583,去程,五林路口
583,去程,五龍里
583,去程,活動中心
583,去程,茶場
583,去程,集會所
583,去程,張厝
583,去程,隆德橋
583,去程,冷水坑
583,去程,五股站
583,去程,陸光國宅一
583,去程,陸光國宅
583,去程,五福社區
583,去程,道義橋
583,去程,五福路
583,去程,五福路圓環
583,去程,五福路
583,去程,道義橋
583,去程,社區活動中心
583,去程,永豐商業銀行
583,去程,五股服務社
583,去程,五股國小
583,去程,蓬萊坑
583,去程,憲兵學校
583,去程,明日世界
583,去程,德音國小
583,去程,明德路口
583,去程,貿商國宅
583,去程,登林路
583,去程,助順將軍廟
583,去程,老人公寓
583,去程,自強路口
583,去程,新五路芳洲路口
583,去程,芳洲一路
583,去程,新五路二段(新城)
583,去程,洲仔
583,去程,成功里
583,去程,西雲寺
583,去程,五府千歲
583,去程,成州國小
583,去程,成州市場
583,去程,忠義橋
583,去程,天乙路
583,去程,成德分部
583,去程,新興公寓
583,去程,成德公園
583,去程,成泰路口
583,去程,獅仔頭
583,去程,外獅頭
583,去程,關渡大橋一
583,去程,榮總
583,回程,榮總一
583,回程,關渡大橋一
583,回程,外獅頭
583,回程,獅仔頭
583,回程,成泰路口
583,回程,成德公園
583,回程,新興公寓
583,回程,成德分部
583,回程,天乙路
583,回程,忠義橋
583,回程,成州市場
583,回程,成州國小
583,回程,五府千歲
583,回程,西雲寺
583,回程,成功里
583,回程,洲仔
583,回程,新五路二段(新城)
583,回程,芳洲一路
583,回程,新五路芳洲路口
583,回程,自強路口
583,回程,老人公寓
583,回程,助順將軍廟
583,回程,登林路
583,回程,貿商國宅
583,回程,明德路口
583,回程,德音國小
583,回程,明日世界
583,回程,憲兵學校
583,回程,蓬萊坑
583,回程,五股國小
583,回程,五股服務社
583,回程,永豐商業銀行
583,回程,社區活動中心
583,回程,道義橋
583,回程,五福路
583,回程,五福路圓環
583,回程,五福路
583,回程,道義橋
583,回程,五福社區
583,回程,陸光國宅
583,回程,陸光國宅一
583,回程,五股站
583,回程,冷水坑
583,回程,隆德橋
583,回程,張厝
583,回程,集會所
583,回程,茶場
583,回程,活動中心
583,回程,五龍里
583,回程,五林路口
585,去程,歡仔園
585,去程,僑中一街
585,去程,大觀里
585,去程,僑中二街
585,去程,藍天世紀城
585,去程,僑中三街
585,去程,臺鐵浮洲站
585,去程,歡仔園活動中心
585,去程,天聖宮
585,去程,三抱竹
585,去程,氣象站
585,去程,合宜一路
585,去程,合宜路(一)
585,去程,合宜路
585,去程,捷運亞東醫院站
585,去程,光華商職
585,去程,板橋夜市(南雅南路)
585,去程,捷運府中站(府中路)
585,回程,板橋夜市(南雅南路)
585,回程,光華商職
585,回程,捷運亞東醫院站
585,回程,合宜路
585,回程,合宜路(一)
585,回程,合宜一路
585,回程,氣象站
585,回程,三抱竹
585,回程,天聖宮
585,回程,歡仔園活動中心
585,回程,臺鐵浮洲站
585,回程,僑中三街
585,回程,藍天世紀城
585,回程,僑中二街
585,回程,大觀里
585,回程,僑中一街
585,回程,歡仔園
586,去程,保長路51巷口
586,去程,保長里候車亭
586,去程,保福橋頭
586,去程,長安橋頭
586,去程,五堵火車站
586,去程,東方山河社區
586,去程,鄉長路一段
586,去程,崇義高中(忠孝東路)
586,去程,橋東
586,去程,摩登家庭社區
586,去程,茄苳路口
586,去程,汐止後車站
586,去程,汐止火車站(忠孝東路)
586,去程,秀峰高中(忠孝東路)
586,去程,黃昏市場
586,去程,汐止公園
586,去程,汐止
586,回程,汐止
586,回程,黃昏市場
586,回程,秀峰高中(忠孝東路)
586,回程,汐止火車站(忠孝東路)
586,回程,汐止後車站
586,回程,茄苳路口
586,回程,摩登家庭社區
586,回程,橋東
586,回程,崇義高中(忠孝東路)
586,回程,鄉長路一段
586,回程,東方山河社區
586,回程,五堵火車站
586,回程,長安橋頭
586,回程,保福橋頭
586,回程,保長里候車亭
586,回程,保長路51巷口
587,去程,汐止
587,去程,汐止公園
587,去程,汐止國小
587,去程,汐科站北站
587,去程,江北二橋橋頭
587,去程,電力公司
587,去程,土地公廟
587,去程,北港溪口
587,去程,孝友別墅
587,去程,川口
587,去程,明園山莊
587,去程,土巷口
587,去程,川口工廠
587,去程,鮕鮘坑街
587,去程,林肯大郡
587,去程,烘內派出所
587,去程,北港國小
587,去程,北港國小二
587,去程,拱北殿
587,去程,拱北殿停車場
587,去程,汐萬路三段
587,去程,慈惠堂
587,去程,堪農山莊
587,去程,烘下
587,去程,月牙泉
587,去程,烘內
587,去程,四川橋
587,去程,興樺汽車
587,去程,瑞松街146號
587,去程,瑞士山莊
587,去程,瑞士山莊一
587,去程,瑞松街網球場
587,去程,瑞松街199巷口
587,去程,瑞松街204巷口
587,回程,瑞松街146號
587,回程,興樺汽車
587,回程,四川橋
587,回程,烘內
587,回程,月牙泉
587,回程,烘下
587,回程,堪農山莊
587,回程,慈惠堂
587,回程,汐萬路三段
587,回程,拱北殿停車場
587,回程,拱北殿
587,回程,北港國小二
587,回程,北港國小
587,回程,烘內派出所
587,回程,林肯大郡
587,回程,土巷口
587,回程,明園山莊
587,回程,川口
587,回程,孝友別墅
587,回程,北港溪口
587,回程,土地公廟
587,回程,電力公司
587,回程,江北二橋橋頭
587,回程,汐科站北站
587,回程,汐止國小
587,回程,汐止國中
587,回程,汐止
589,去程,基隆監理站
589,去程,監理站
589,去程,百六街口
589,去程,百福國中
